seconds_into_session,source,message_type,incoming_message,price,size,direction,Event_Type,Ask_Price_1,Bid_Price_1,Midprice,Ask_Prices,Ask_Sizes,Bid_Prices,Bid_Sizes,matched_bid_id,matched_ask_id,informed_trader_progress
18.431,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[5, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,0.5166666666666667 | 60
18.477,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[6, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,0.5166666666666667 | 60
18.523,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,0.5166666666666667 | 60
18.575,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[8, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,0.5166666666666667 | 60
18.641,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,0.5166666666666667 | 60
18.753,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
18.881,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_0,INFORMED_1_22_6,
18.94,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_1,INFORMED_1_22_7,
19.011,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_2,INFORMED_1_22_8,
19.081,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_3,INFORMED_1_22_9,
19.151,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_4,INFORMED_1_28_0,
19.2,NOISE_1,FILLED_ORDER,"1996,1,1",1996,1,1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 13, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_68_5,INFORMED_1_28_1,
19.249,NOISE_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 14, 17, 20, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
19.306,NOISE_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
19.352,INFORMED_1,FILLED_ORDER,"1995,1,-1",1995,1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 14, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",NOISE_1_51_0,INFORMED_1_32_0,0.5166666666666667 | 60
19.4,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 15, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
19.454,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 16, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
19.503,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 17, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 5, 1]",,,
19.55,NOISE_1,ADDED_ORDER,"1991,1,1",1991,1,1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 17, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 3, 2, 6, 1]",,,
19.6,NOISE_1,ADDED_ORDER,"1993,1,1",1993,1,1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 17, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 1]",,,
19.646,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 1]",,,
19.695,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
19.78,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_5_0,INFORMED_1_33_0,0.5166666666666667 | 60
19.847,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 17, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
19.896,NOISE_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
19.947,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
19.994,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_27_0,INFORMED_1_34_0,0.5166666666666667 | 60
20.043,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.098,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.151,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.196,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_40_0,INFORMED_1_35_0,0.5166666666666667 | 60
20.252,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.309,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.362,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.416,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.467,INFORMED_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1995,1999,1997.0,"[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
20.541,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.592,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.64,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.688,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[4, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.746,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[5, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.798,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[6, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.847,INFORMED_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 9, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.895,INFORMED_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 15, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
20.945,INFORMED_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 16, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
21.079,INFORMED_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 17, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
21.132,INFORMED_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,0.6833333333333333 | 60
21.44,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_47_0,INFORMED_1_36_0,0.6833333333333333 | 60
21.487,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_50_0,INFORMED_1_36_1,0.6833333333333333 | 60
21.536,INFORMED_1,FILLED_ORDER,"1994,1,-1",1994,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_56_0,INFORMED_1_36_2,0.6833333333333333 | 60
21.6,NOISE_1,FILLED_ORDER,"1995,1,1",1995,1,1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_79_0,INFORMED_1_36_3,
21.651,NOISE_1,FILLED_ORDER,"1995,1,1",1995,1,1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_79_1,INFORMED_1_36_4,
21.697,NOISE_1,FILLED_ORDER,"1995,1,1",1995,1,1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_79_2,INFORMED_1_36_5,
21.745,INFORMED_1,FILLED_ORDER,"1993,1,-1",1993,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_26_0,INFORMED_1_39_0,0.6833333333333333 | 60
21.805,INFORMED_1,FILLED_ORDER,"1993,1,-1",1993,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_49_0,INFORMED_1_40_0,0.6833333333333333 | 60
21.85,INFORMED_1,FILLED_ORDER,"1993,1,-1",1993,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_75_0,INFORMED_1_41_0,0.6833333333333333 | 60
22.443,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
22.492,NOISE_1,FILLED_ORDER,"1992,1,-1",1992,1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",NOISE_1_36_0,NOISE_1_80_0,
22.543,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
22.596,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
22.649,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
22.701,INFORMED_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1994,1999,1996.5,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 10, 18, 18, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990]","[5, 6, 5, 11, 8, 8, 4, 2, 6, 2]",,,
